canyon_id,road_id,width,avg_height,aspect_ratio,road_length,orientation_rad,lat,lon
56973,73829,15.0,54.0,3.6,32.040767436210025,2.8031554418127222,45.48368748749994,9.188704446921875
61771,79954,15.0,58.66666666666666,3.911111111111111,92.93814322648836,-1.033209140087746,45.48334943200923,9.189065755501826
117037,149582,15.0,58.66666666666666,3.911111111111111,92.93814322648836,2.1083835135020474,45.48334943200923,9.189065755501826
117007,149495,15.0,12.0,0.8,42.24462230110458,1.651254151164804,45.484605299999984,9.190426949999999
117014,149516,15.0,12.0,0.8,42.24462230110458,-1.490338502424989,45.484605299999984,9.190426949999999
93163,121041,15.0,38.0,2.533333333333333,23.926977645889863,0.1296077322850879,45.483223432986314,9.189452708854116
93176,121060,15.0,38.0,2.533333333333333,23.926977645889863,-3.0119849213047054,45.48322343298631,9.189452708854114
242648,300844,15.0,41.333333333333336,2.7555555555555555,52.25141017970664,0.0798334798267708,45.48437222061584,9.188694864468763
242651,300847,15.0,41.333333333333336,2.7555555555555555,52.25141017970664,-3.0617591737630225,45.48437222061583,9.188694864468763
48475,63378,15.0,54.0,3.6,32.14800146137593,-0.4909073666801024,45.483666413182995,9.188669685251226
91070,118664,15.0,54.0,3.6,32.14800146137593,2.650685286909691,45.48366641318301,9.188669685251229
242643,300839,15.0,41.333333333333336,2.7555555555555555,55.55474917661044,-0.2330553806035655,45.4844799184823,9.18876358293728
242612,300804,15.0,41.333333333333336,2.7555555555555555,55.55474917661045,2.908537272986228,45.48447991848229,9.188763582937279
117015,149518,15.0,12.0,0.8,41.975949989447926,-3.013771009907663,45.48472108559626,9.190224696825048
219303,269312,15.0,12.0,0.8,41.975949989447926,0.1278216436821302,45.48472108559626,9.190224696825048
99250,128568,15.0,47.5,3.1666666666666665,69.35521795542428,-0.4877929820321655,45.483811367902305,9.190828442058287
93164,121042,15.0,38.0,2.533333333333333,39.98420623189257,2.605470397807511,45.48326553110559,9.189189384844617
93500,121445,15.0,38.0,2.533333333333333,39.98420623189257,-0.5361222557822822,45.48326553110559,9.189189384844617
215000,263841,15.0,42.8,2.853333333333333,35.521051988000835,1.5707963267948966,45.48350044418566,9.1906296
215003,263844,15.0,42.8,2.853333333333333,35.521051988000835,-1.5707963267948966,45.48350044418566,9.1906296
93183,121069,15.0,54.0,3.6,64.54061314753584,2.996872497840448,45.48358973702048,9.188683741682098
93186,121072,15.0,54.0,3.6,64.54061314753582,-0.144720155749345,45.48358973702047,9.188683741682098
186109,229203,15.0,50.5,3.3666666666666667,25.329270143646397,-0.1200148951880309,45.48339815,9.19051345
214998,263839,15.0,50.5,3.3666666666666667,25.329270143646397,3.0215777584017625,45.48339815,9.19051345
93162,121040,15.0,38.0,2.533333333333333,5.991176484663415,-1.7937476079539476,45.4832009,9.18934065
117036,149581,15.0,38.0,2.533333333333333,5.991176484663415,1.3478450456358455,45.4832009,9.18934065
242659,300855,15.0,41.333333333333336,2.7555555555555555,12.389052969213015,0.8004808296342709,45.48419190843194,9.18853384390134
242662,300858,15.0,41.333333333333336,2.7555555555555555,12.389052969213015,-2.341111823955522,45.48419190843194,9.18853384390134
104683,135681,15.0,47.5,3.1666666666666665,37.55547312673984,-2.864525432896152,45.48364444999999,9.190788649999998
215001,263842,15.0,47.5,3.1666666666666665,37.55547312673984,0.2770672206936412,45.48364444999999,9.190788649999998
91072,118670,15.0,38.0,2.533333333333333,18.954977861239037,0.8305174926549149,45.48329960636527,9.188989454832377
93499,121444,15.0,38.0,2.533333333333333,18.954977861239037,-2.3110751609348785,45.48329960636527,9.188989454832377
48477,63380,15.0,54.0,3.6,12.369851806467606,2.8026980829674293,45.483733932285794,9.188516295615766
93190,121076,15.0,54.0,3.6,12.369851806467606,-0.3388945706223641,45.483733932285794,9.188516295615766
93188,121074,15.0,54.0,3.6,11.230774833186024,1.0153546384533316,45.48377694999999,9.1884905
116997,149481,15.0,54.0,3.6,11.230774833186024,-2.1262380151364617,45.48377694999999,9.1884905
242647,300843,15.0,41.333333333333336,2.7555555555555555,24.645200705033844,-1.0456102356091583,45.48428704999999,9.1885171
242661,300857,15.0,41.333333333333336,2.7555555555555555,24.645200705033844,2.095982417980635,45.48428704999999,9.1885171
104684,135682,15.0,13.0,0.8666666666666667,86.24847028592342,1.537361149991879,45.483948227002706,9.190964263961147
117009,149501,15.0,13.0,0.8666666666666667,86.24847028592342,-1.6042315035979149,45.483948227002706,9.190964263961147
