canyon_id,road_id,width,avg_height,aspect_ratio,road_length,orientation_rad,lat,lon
107,29905,15.0,20.642857142857142,1.3761904761904762,11.571559225808166,0.0535394906246823,45.484960321469906,9.207927702198646
108,29906,15.0,22.08333333333333,1.472222222222222,35.0322889513589,-2.962917084549896,45.48494240027351,9.207720359208178
109,29907,15.0,22.5,1.5,2.6959828092658378,-2.2126955175610696,45.484398700000405,9.205819649999999
110,29908,15.0,22.5,1.5,7.303148818629717,-0.6354359900306632,45.48439185000164,9.2058533
111,29909,15.0,16.88888888888889,1.125925925925926,12.611672750928426,0.9369209003849728,45.48408730000909,9.20697205
112,29910,15.0,16.88888888888889,1.125925925925926,7.93001240787928,2.52698118996333,45.48406971376777,9.206909413846315
113,29911,15.0,16.0,1.0666666666666669,8.140118460363707,-0.6226778258511872,45.4840403523896,9.206968202446012
114,29915,15.0,15.5625,1.0375,102.10616568835056,2.515951961531057,45.48388270031468,9.20747155
115,29916,15.0,15.428571428571429,1.0285714285714287,7.394575106059131,-0.6369813160010253,45.4836805500017,9.20787
116,29917,15.0,15.6875,1.0458333333333334,12.296291282047283,0.930410946268265,45.48372545877791,9.207876283236224
117,29918,15.0,14.666666666666666,0.9777777777777776,7.952881942771489,-2.216658619161676,45.48367440252994,9.207821795217486
118,29919,15.0,20.428571428571427,1.3619047619047615,40.61275743700017,-1.5863302919879174,45.4847975539919,9.20759508668013
119,29920,15.0,22.08333333333333,1.472222222222222,35.0322889513589,0.1786755690398976,45.48494240027351,9.207720359208174
120,29921,15.0,26.83333333333333,1.7888888888888888,10.438138400962966,-2.789034846001196,45.48490794714813,9.207523001496904
121,29922,15.0,20.0,1.3333333333333333,94.31039789957984,0.94811905549831,45.48443435051656,9.20731455
122,29923,15.0,17.27777777777778,1.151851851851852,13.593628975146345,-2.102386754686664,45.48415620578286,9.207036536010001
123,29924,15.0,19.4375,1.2958333333333334,13.29013883402585,2.52063046048122,45.48421744884569,9.207018948816767
124,29925,15.0,18.214285714285715,1.2142857142857144,8.613880556739591,-0.6195028302523257,45.484177366559344,9.207099016884161
125,29932,15.0,29.0,1.9333333333333331,21.73596301596552,0.9102493790694148,45.48471655002593,9.206169899999999
126,29933,15.0,20.916666666666668,1.3944444444444446,10.79676874704226,-2.231245305675845,45.4846356500064,9.20608025
127,29934,15.0,24.75,1.65,10.902058687719746,2.5197140706395453,45.48468250864047,9.206070208810925
